Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-312	2020-01-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-311	2020-01-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-310	2020-01-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-309	2020-01-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-308	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-307	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-306	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-305	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-304	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-303	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-302	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-301	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-300	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-299	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-298	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-297	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-296	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-295	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-294	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-293	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-292	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-291	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-290	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-289	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-288	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-287	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-286	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-285	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-284	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-283	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-282	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-281	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-280	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-279	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-278	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-277	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-276	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-275	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-274	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-273	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-272	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-271	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-270	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-269	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-268	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-267	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-266	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-265	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-264	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-263	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-262	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-261	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-260	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-259	2020-02-25	1	0	1	0	1	0	4	0	4	0.0	4	0.0		
-258	2020-02-26	2	0	1	0	2	0	8	0	4	0.0	8	0.0		
-257	2020-02-27	2	0	0	0	2	0	8	0	0	0.0	8	0.0		
-256	2020-02-28	2	0	0	0	2	0	8	0	0	0.0	8	0.0		
-255	2020-02-29	2	0	0	0	2	0	8	0	0	0.0	8	0.0		
-254	2020-03-01	2	0	0	0	2	0	8	0	0	0.0	8	0.0		
-253	2020-03-02	2	0	0	0	2	0	8	0	0	0.0	8	0.0		
-252	2020-03-03	2	0	0	0	1	0	8	0	0	0.0	4	0.0		
-251	2020-03-04	2	0	0	0	0	0	8	0	0	0.0	0	0.0		
-250	2020-03-05	2	0	0	0	0	0	8	0	0	0.0	0	0.0		
-249	2020-03-06	2	0	0	0	0	0	8	0	0	0.0	0	0.0		
-248	2020-03-07	3	0	1	0	1	0	13	0	4	0.0	4	0.0		
-247	2020-03-08	3	0	0	0	1	0	13	0	0	0.0	4	0.0		
-246	2020-03-09	4	0	1	0	2	0	17	0	4	0.0	8	0.0		
-245	2020-03-10	9	0	5	0	7	0	39	0	21	0.0	30	0.0		
-244	2020-03-11	17	0	8	0	15	0	74	0	34	0.0	65	0.0		
-243	2020-03-12	22	0	5	0	20	0	96	0	21	0.0	87	0.0		
-242	2020-03-13	43	0	21	0	41	0	188	0	91	0.0	179	0.0		
-241	2020-03-14	51	0	8	0	48	0	223	0	34	0.0	209	0.0		
-240	2020-03-15	70	0	19	0	67	0	306	0	83	0.0	292	0.0		
-239	2020-03-16	88	2	18	2	84	2	384	8	78	8.746	367	8.75		
-238	2020-03-17	105	2	17	0	96	2	459	8	74	0.0	419	8.75		
-237	2020-03-18	117	5	12	3	100	5	511	21	52	13.119	437	21.86		
-236	2020-03-19	136	7	19	2	114	7	594	30	83	8.746	498	30.61		
-235	2020-03-20	144	7	8	0	101	7	629	30	34	0.0	441	30.61		
-234	2020-03-21	160	10	16	3	109	10	699	43	69	13.119	476	43.73		
